exam,year,shift,question_text,question_length,subject,topic,bloom_level,difficulty
JEE,2023,Shift 1,"JEE (Advanced) 2023 Paper   Q.11 Q.12 Q.13 1967 +1686: si Let A= “7 noe > > Oe Rh If A contains exactly one positive integer 1, then the   SICOS value of 7 is Let P be the plane 3x + 2y+3z=16and let a on .   7 S= {ai +Bjt+yk : a+ B+ =1and the distance of (a, 8,7) from the plane P is a Let u,¥ and w be three distinct vectors in S such that  “@ ¥  =  ¥ w = w a .Let V be the . .   - 80... volume of the parallelepiped determined by vectors u,v and w. Then the value of  V is V3 Let a and b be two nonzero real numbers. If the coefficient of x° in the expansion of 4 7 7 1 G + 70 ) is equal to the coefficient of x > in the expansion of [ax a) , then 27bx bx the value of 25 is 6/10",159,Mathematics,Trigonometry,Apply,Hard
JEE,2023,Shift 1,"JEE (Advanced) 2023 Paper   SECTION 4 (Maximum Marks: 12) e = This section contains FOUR (04) Matching List Sets. e Each set has ONE Multiple Choice Question. e Each set has TWO lists: List-I and List-II. e   List-I has Four entries (P), (Q), (R) and (S) and List-II has Five entries (1), (2), (3), (4) and (5). ¢ FOUR options are given in each Multiple Choice Question based on List-I and List-Il and ONLY ONE of these four options satisfies the condition asked in the Multiple Choice Question. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3 ONLY if the option corresponding to the correct combination is chosen; Zero Marks : 0 If none of the options is chosen (i.e. the question is unanswered); Negative Marks:  1 Inall other cases. Q.14 Let a, f and y be real numbers. Consider the following system of linear equations x+2y+z=7 xtaz=l11 2x-3y+ Pz=y7 Match each entry in List-I to the correct entries in List-II. List-I List-II 1 (P)If B= 3 (ie  3) and vy =28, then the (1) a unique solution system has 1 (Q)If P= 37a  3) and y # 28, then the (2) no solution system has 1 (R) If B¥ 2 (7a 3) where @ =1 and (3) infinitely many solutions y # 28, then the system has 1 (S) If B#, (Ta 3) where a =1 and (4) x=11, y= 2 and z=0 asa solution y = 28, then the system has (5) x=-15, y=4 and z=0 asa solution The correct option is: AP ?>3B) @W-2) AH-OM G4) BMY -B) @-2) ® 6) GS-4 OM 2) @M-OM 4 6) 6) OM -2Z @-OM AW -O ()-G) 7/0",287,Mathematics,Algebra,Understand,Hard
JEE,2023,Shift 1,"JEE (Advanced) 2023 Paper   Q.15 Consider the given data with frequency distribution x, 3 8 11 10 5 4 i f523 244 Match each entry in List-I to the correct entries in List-II. List-I List-I (P) The mean of the above data is (1) 2.5 (Q) The median of the above data is (2) 5 (R) The mean deviation about the mean of the (3) 6 above data is (S) The mean deviation about the median of (4) 2.7 the above data is (5) 2.4 The correct option is: A)(P)>G3B) OBZ) WM-W ()-6) B)(P)>B3) @-@2 (WM 6)-6) OM) -2 @-B #4 OW -O (D) (P)>GB) OG) (6) )-6) 8/10",109,Mathematics,Probability & Statistics,Understand,Hard
JEE,2023,Shift 1,"JEE (Advanced) 2023 Paper 1 Q.16 Let é, and @, be the lines 7% = AG +j+ k) and ¥, = G ~k) + ui + k), respectively. Let XY be the set of all the planes H that contain the line ,. For a plane H, let d(#7) denote the smallest possible distance between the points of £, and H.Let H, bea plane in X for which d(H,) is the maximum value of d(H) as H varies over all planes in X . Match each entry in List-I to the correct entries in List-II. List-I (P) The value of d(H) is (Q) The distance of the point (0,1,2) from H, is (R) The distance of origin from H, is (S) The distance of origin from the point of intersection of planes y=z, x =1 and H, is The correct option is: List-II (1) V3 1 2 ee QF (3) 0 (4) V2 1 (5) a APM ?2) OM-AM @W G6) SW) WM BAY -6) @M-4 WG) GS -M OM)-2 @-O WMG SW) -e2 OPM -6) @M-O WM -4® G)-) Q.17 Let z be a complex number satisfying   z  ? +2z7 +4Z 8=0, where Z denotes the complex conjugate of z . Let the imaginary part of z be nonzero. Match each entry in List-I to the correct entries in List-II. List-I (P)  z ’is equal to (Q)  z Z/ is equal to (R)  z?? + z+Z) is equal to (S)  z+1) is equal to The correct option is: List-II (1) 12 (2) 4 (3) 8 (4) 10 (5)7 ANAM -M @-B) BMG) WS) -A BA ?-2) MO (4) -GB) (6) OM) -2 @W-A WG) WM D) (P72) QM GB) WMG) S)-A 9/10",283,Mathematics,Algebra,Understand,Hard
JEE,2023,Shift 2,"JEE (Advanced) 2023 Paper 2 Mathematics SECTION 1 (Maximum Marks: 12) This section contains FOUR (04) questions. Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. For each question, choose the option corresponding to the correct answer. Answer to each question will be evaluated according to the following marking scheme: Q.2 Q.3 Full Marks : +3. If ONLY the correct option is chosen; Zero Marks : O- If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 In all other cases. Q.1 1 Let f :[1,0)  R bea differentiable function such that f(1) = 3 and 3 3 I f(t)dt=x f(x)- > x €[1,0). Let e denote the base of the natural logarithm. Then the value of f(e) is e +4 log.4+e 4e° e  4 3 (8B) ""5 (Cc) = (D) (A) 3 3 1 are same. If the probability of a random toss resulting in head is 3 , then the probability that the experiment stops with head is 1 5 4 2 (A) 3 (B) 1 (C) 31 (D) 7 2 - 2 of the equation tan“'( 6y cot (2 y )= 7 for 0<  y <3, is equal to 9-y 6y 3 (A) 2V3 -3 (B) 3-23 (Cc) 43-6 (D) 6-4V3 Consider an experiment of tossing a coin repeatedly until the outcomes of two consecutive tosses For any y€R, let cot” (y) €(0,z) and tan'(y)e (-5.5). Then the sum of all the solutions 1/9",254,Mathematics,Algebra,Understand,Hard
JEE,2023,Shift 2,"JEE (Advanced) 2023 Paper 2 Physics SECTION 1 (Maximum Marks: 12) This section contains FOUR (04) questions. Each question has FOUR options (A), (B), (C) and (D). ONLY ONE of these four options is the correct answer. For each question, choose the option corresponding to the correct answer. Answer to each question will be evaluated according to the following marking scheme: Full Marks : +3. If ONLY the correct option is chosen; Zero Marks :",75,Mathematics,Trigonometry,Understand,Hard
JEE,2023,Shift 2,"If none of the options is chosen (i.e. the question is unanswered); Negative Marks :  1 Inall other cases. Q.1. An electric dipole is formed by two charges +q and  q located in xy-plane at (0,2) mm and (0,  2) mm, respectively, as shown in the figure. The electric potential at point P (100,100) mm due to the dipole is Vj. The charges +q and  q are then moved to the points ( 1,2) mm and (1, -2) mm, respectively. What is the value of electric potential at P due to the new dipole? y  P (100, 100) mm ~qé ‘o(1,-2)mm (0, 2) mm (A) Vo/4 (B) Vo/2 (C) Vo /V2 (D) 3Vo/4 Q.2 Young’s modulus of elasticity Y is expressed in terms of three derived quantities, namely, the gravitational constant G, Planck’s constant h and the speed of light c, as Y = c*h’GY. Which of the following is the correct option? (A)a=7, B=-1, y= -2 (B)a= 7, B= 1, y=-2 (C)a=7, B=-1,y=2 (D)a=-7, B=1, y=-2 Q.3. A particle of mass m is moving in the xy-plane such that its velocity at a point (x, y) is given as V = a(yk + 2x), where a is a non-zero constant. What is the force F acting on the particle? (A) F = 2ma?(xf + y9) (B) F = ma? (yk + 2xf ) (C)F = 2ma? (yk + x9) (D) F = ma? (xk + 2yf ) 1/12",239,Mathematics,Trigonometry,Understand,Hard
JEE,2023,Shift 2,"JEE (Advanced) 2023 Paper 2 Q.4 An ideal gas is in thermodynamic equilibrium. The number of degrees of freedom of a molecule of the gas is n. The internal energy of one mole of the gas is U, and the speed of sound in the gas is Vp. At a fixed temperature and pressure, which of the following is the correct option? (A) v3 <v, and U3 > Uz (B) v5 > v3 and U3 > U; (C) v5 > v7 and Us < U, (D) vg < v7 and U, < U, 2/12",94,Mathematics,Calculus - Differential Equations,Understand,Hard
JEE,2023,Shift 2,"JEE (Advanced) 2023 Paper 2 SECTION 2 (Maximum Marks: 12) e = =This section contains THREE (03) questions. e Each question has FOUR options (A), (B), (C) and (D). ONE OR MORE THAN ONE of these four option(s) is (are) correct answer(s). e For each question, choose the option(s) corresponding to (all) the correct answer(s). e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 ONLY if (all) the correct option(s) is(are) chosen; Partial Marks: +3 If all the four options are correct but ONLY three options are chosen; Partial Marks : +2 lf three or more options are correct but ONLY two options are chosen, both of which are correct; Partial Marks : +1 If twoor more options are correct but ONLY one option is chosen and it is a correct option; Zero Marks : 0 If unanswered; Negative Marks:  2 I\Inallother cases. e For example, in a question, if (A), (B) and (D) are the ONLY three options corresponding to correct answers, then choosing ONLY (A), (B) and (D) will get +4 marks; choosing ONLY (A) and (B) will get +2 marks; choosing ONLY (A) and (D) will get +2marks; choosing ONLY (B) and (D) will get +2 marks; choosing ONLY (A) will get +1 mark; choosing ONLY (B) will get +1 mark; choosing ONLY (D) will get +1 mark; choosing no option(s) (i.e. the question is unanswered) will get 0 marks and choosing any other option(s) will get  2 marks. 3/12",252,Mathematics,Trigonometry,Understand,Hard
JEE,2023,Shift 2,"JEE (Advanced) 2023 Paper 2 Q.5 Q.6 A monochromatic light wave is incident normally on a glass slab of thickness d, as shown in the figure. The refractive index of the slab increases linearly from n, to nz over the height h. Which of the following statement(s) is(are) true about the light wave emerging out of the slab? PI a w V =   ty Monochromatic light wave (n3 ri)a} 2h . 1 [~ al (A) It will deflect up by an angle tan7? (B) It will deflect up by an angle tan (C) It will not deflect. (D) The deflection angle depends only on (nz   n,) and not on the individual values of n, and np. An annular disk of mass M, inner radius a and outer radius b is placed on a horizontal surface with coefficient of friction 4, as shown in the figure. At some time, an impulse J9X is applied at a height h above the center of the disk. If h = h,, then the disk rolls without slipping along the x-axis. Which of the following statement(s) is(are) correct? a) (A) For p # O anda > 0,h,, = b/2. (B) For p # Oanda > b, hy», = b. (C) For h = hyp, the initial angular velocity does not depend on the inner radius a. (D) For p = 0 and h = 0, the wheel always slides without rolling. 4/12",237,Mathematics,Trigonometry,Understand,Hard
JEE,2023,Shift 2,"JEE (Advanced) 2023 Paper 2 Q.7 The electric field associated with an electromagnetic wave propagating in a dielectric medium is > 7 given by E = 30(2%+ #)sin [27 (5 x 1074   ~z)  Vm 7?. Which of the following option(s) is(are) correct? [Given: The speed of light in vacuum, c = 3 x 108 ms7+] (A) By = -2 x 1077 sin[2m (5 x 10% ¢ -*°z)] Wom, (B) By = 2x 1077 sin[2n (5 x 10"" r *z)] Wb m=. (C) The wave is polarized in the xy-plane with polarization angle 30° with respect to the x-axis. (D) The refractive index of the medium is",106,Mathematics,Trigonometry,Understand,Hard
JEE,2023,Shift 2,"JEE (Advanced) 2023 Paper 2 SECTION 3 (Maximum Marks: 24) e = This section contains SIX (06) questions. ® The answer to each question is a NON-NEGATIVE INTEGER. e For each question, enter the correct integer corresponding to the answer using the mouse and the on-screen virtual numeric keypad in the place designated to enter the answer. e Answer to each question will be evaluated according to the following marking scheme: Full Marks : +4 If ONLY the correct integer is entered; Zero Marks : 0 Inall other cases. Q.8 A thin circular coin of mass 5 gm and radius 4/3 cm is initially in a horizontal xy-plane. The coin is tossed vertically up (+2 direction) by applying an impulse of f x 107-7 N-s at a distance 2/3 cm from its center. The coin spins about its diameter and moves along the +2 direction. By the time the coin reaches back to its initial position, it completes n rotations. The value of n is [Given: The acceleration due to gravity g = 10ms~7] Impulse Q.9 A rectangular conducting loop of length 4 cm and width 2 cm is in the xy-plane, as shown in the figure. It is being moved away from a thin and long conducting wire along the direction 8 K+ ; 9 with a constant speed v. The wire is carrying a steady current / = 10 A in the positive x-direction. A current of 10 vA flows through the loop when it is at a distance d = 4 cm from the wire. If the resistance of the loop is 0.1 0, then the value of v is ms}, [Given: The permeability of free space fg = 4 X 107-7 NA~?] 2cm 6/12",288,Mathematics,Trigonometry,Understand,Hard
JEE,2023,Shift 2,"JEE (Advanced) 2023 Paper 2 Q.10 Q.11 Q.12 A string of length 1m and mass 2 x 107° kg is under tension T. When the string vibrates, two successive harmonics are found to occur at frequencies 750 Hz and 1000 Hz. The value of tension T is Newton. An incompressible liquid is kept in a container having a weightless piston with a hole. A capillary tube of inner radius 0.1 mm is dipped vertically into the liquid through the airtight piston hole, as shown in the figure. The air in the container is isothermally compressed from its original volume Vo to Vo with the movable piston. Considering air as an ideal gas, the height (h) of the liquid column in the capillary above the liquid level in cm is 1 2 , atmospheric pressure is 10° Nm’, ~3 and contact angle of [Given: Surface tension of the liquid is 0.075 N m7™ acceleration due to gravity (g) is 10 m s~“, density of the liquid is 10° kg m capillary surface with the liquid is zero] air Piston . a aN . In a radioactive decay process, the activity is defined as A = ae where N(t) is the number of radioactive nuclei at time t. Two radioactive sources, S, and S; have same activity at time t =",219,Physics,Mechanics,Remember,Hard
