exam,year,month,paper,paper_code,subject,topic,question_number,question_text,question_length,difficulty,bloom_level,source_folder,source_image
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,80,"Given a project that uses the COCOMO model with an estimated effort of 2000 person-months and a productivity rate of 5 person-month per KLOC, what is the estimated size of the project in KLOC ? (1) (2) ) £00 (4) 50)",41,Medium,Apply,UGC-NET(aug 2024),page_47.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,81,"Match List - 1 with List - IL List - I List - II (software design principles} (Definition) (A) Cohesion (1) Degree to which one module relies on another module. (B) Coupling (il) Dividing a software system into distinct modules. Abstration (C) (uy Degree to which elements of a modwe belong taugether. (D) Modularity (UV) Simplilving complex reality by modeling classes appropriate to the problem Choose the correct answer from the options given below (1) (A)-(), (B)-(11), (C)-(Ul), (D)-(LV) (2) (ACID, (B)-G, C)-UY), (DED (3) (A)-(HT), (B)-(1), (C}-(IV), (D)-(IL) (4) (A}-(1U). (B)-V), (C)-), (D)-0)",94,Medium,Apply,UGC-NET(aug 2024),page_47.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,82,"Consider the transactions T,, T+ T, and the schedules S$, and S, given below. ly ry (x); ry (z); wy (Z) . I, r4(¥) ‘ 1(Z); Wa(Z) l (vy ta(x); way) 5) r(x). e(v)s r(x) talv) ro(z); ry(Z); wax): wy (2) Sy (x); 03(¥); Po(v)s r(x); ty (2); rz}; wav) W(x); Walz); wy (7) Which one of the following statements about the schedules is TRUE ? (1) Only S, is conflict-serializable (2) Only S, is contlict-serializable (3) Both S, and S, are conflict-serializable (4) Neither S, nor S, is conflict-serializable",90,Medium,Apply,UGC-NET(aug 2024),page_48.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,83,"Consider the following statement regarding special purpose registers. (A) Program Counter (PC) keeps the track of next instruction executed (B) Instruction register holds the address of first instruction to be execuled (C) Accumulator holds the output of ALU (D) Program Counter (PC) keeps the track of only first instruction of the program Choose the correct answer from the options given below (t) (A) and (C) Only ( = ) (A) and (D) Only (3) (B) and (D) Only (4) (A), (B) and (C) Only",84,Medium,Apply,UGC-NET(aug 2024),page_48.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,84,Which of the following are Agile Process Models ? (A) Extreme Programming (XP) (B) Waterfall (C) Scrum (D) Spiral (E) Incremental Choose the correct answer from the options given below (1) (A) and (C) Only - ) ( (B) and (C) Only (3) (A) and (D) Only (4) (B) and (E) Only,52,Medium,Apply,UGC-NET(aug 2024),page_49.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Databases,85,"Arrange the following phases of database design in the correct order : (A) Physical Design (B) Conceptual Design (C) Logical Design (D) Requirement Analysis Choose the correct answer from the options given below : (1) (B), (D), (A), (C) (2) (C), (A), (B), (D) (3) (D), (B), (C), (A) (4) (A), (D), (C), (B)",54,Medium,Apply,UGC-NET(aug 2024),page_49.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Data Interpretation,5,"Q.s If the number of males who passed in Commerce from Citv-G is 2344, then what is the number of students who passed in Arts from City-G ? Q) (2) Q) (4)",32,Medium,Apply,UGC-NET(aug 2024),page_5.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,86,"Which of the following statements are TRUE about mutual exclusion in concurrent programming, ? (A) Mutual exclusion ensures that only ene process can be ina critical section al any given time. (B) Mutual exclusion are designed to prevent conflicts and ensure that only one process can access shared resources ala time. (C) Mutual exclusion can use various algorithms to ensure that processes do not enter the critical section simultaneously. (D) Mutual exclusion allows multiple processes to access the critical section simultaneously to improve performance. Choose the correct answer from the options given below Q) (A}, (B), (C} Only (2) (B), (C), (D} Only (3) (B), (D), (A) Only (4) (A), (C), (D) Only",113,Medium,Apply,UGC-NET(aug 2024),page_50.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,87,"Consider a relation schema R= (U,V, WX, Y, 2), on which the following functional dependencies hold : (UV, VW HX, Yow; XU} The candidate hevs of R are q) LY, VY (2) LY, VY, XY Q) LYZ, VYZ, VWZ (4) LYZ, VYZ, XYZ",43,Medium,Apply,UGC-NET(aug 2024),page_50.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Networks,88,"Host A (on TCP/IPv4 Networks) send an IP Datagram D to host B (also on TCP/1P¥4 network). Assume that no error occured during transmission of D, when D reaches B. Which of following header field mav differ from that of original datagram D ? (A) TTL (B) Checksum (C) Fragment offset (D) Source IP (F) Destination [P Choose the correct answer from the options given below (1) (A) and (B) Only (2) (A}, (B) and (C) Only (3) (A), (B), (C) and (D) Only (4) (A), (B), (C) and (E) Only",91,Medium,Apply,UGC-NET(aug 2024),page_51.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Networks,89,"Consider a CSMA/CD network that transmits data at the rate of LOO Mbps over a f Kilometre cable with no repeater. If the minimum frame size required for this network is 1250 bytes, what is the signal speed (km/sec) in the cable. () {2000 G) (4)",46,Medium,Apply,UGC-NET(aug 2024),page_51.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,90,"#include<iostream.h> using, namespace std; void swap(int &x, int &y) int temp=1; Y=y; y= temp; int main() int a=5, b=10; swap(a,b); swap(a,b); 7 ae cout<<a<< <<b , return 0; What will be the output of above code ? (1) 3, 10 (2) - 10, 5 ( . ) 3,29 (4) 10, 10",51,Medium,Apply,UGC-NET(aug 2024),page_52.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Networks,91,"Consider the three way hand shaking process followed during TCP connection establishment between Qwo hosts A and B, Let S and R be two random 32-bit starting sequence numbers chosen by A and B, respectively. Suppose A sends a TCP segment having SYN bit = 1, SEQ number =S and ACK bit—0 and B accepts the connection request. Which one of the following choices represents the information present in the TCP segment header that is sent by B to A? SYN bit- L, SEQ number =S+ 1, ACK bit-0, ACK number -R, FIN bit-0 Q) (2) SYN bit=0, SEQ number = R _ ACK bit=1, ACK number =S + 1, FIN bit=0 (3) SYN bit- £, SEQ number — R » ACK bit- 1, ACK number -S + 1, FiN' bit-0 (4) SYN bit= 1, SEQ number=R, ACK bit=1, ACK number =S, FiN: bit=0",144,Medium,Apply,UGC-NET(aug 2024),page_53.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,92,"Arrange the following steps of file handling in C in the correct order : Close the file (A) (B) Read from or write to the file (C) Open the file (D) Check for error Choose the correct answer from the options given below : (1) (A), (C), (D), (B) (2) (D), (B). (C), (A) (3) (C). (D), (B), (A) (4) (B), (D), (A), C)",64,Medium,Apply,UGC-NET(aug 2024),page_53.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Algorithms,93,"Select the Sorting Algorithms that are stable. (A) Quick Sort (B) Bubble Sort (C) Insertion Sort (D) Merge Sort (E) Shell Sort Choose the correct answer from the options given below (1) (A), (B), (C) and (E) Only - ) ( (A), (D) and (E) Only (3) (B) and (C) Only (4) (B), (C) and (E) Only",57,Medium,Apply,UGC-NET(aug 2024),page_54.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Operating Systems,94,"Match List - I with List - ID. List - I List - H (operating system concepts) (characteristics) (A) Paging, (1) Evicts least recently used process (B) LRU (Least Recently Used) (1) Extends physical memory C-SCAN (C) (Il) Logical to physical mapping (D) Virtual Memory (lv) Circular disk access Choose the correct answer from the options given below (1) (A)-(IID), (B)-(I¥), (C)-(1), (D)-(ID ( = ) (A)-(UID, (B)-(1), (CV), (D)-(D (3) (A)-(1, (B)-(I), (C)-(IV), (D)-(ID (4) (A)-(D, (B)-(IV), (C)-(HD, (D)-(D",80,Medium,Apply,UGC-NET(aug 2024),page_55.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,95,"Which of the following statements are TRUE about Process Central Block (PCB) ? (A) The PCB contains information about the process state, such as whether it is running, waiting or terminated (B) The PCB includes the program code and data segments of the process (C) The PCB stores the process's memory management information, such as page tables and segment tables (D) The PCB is used to track process scheduling information and CPU registers for process execution Choose the correct answer from the options given below Q) (A), (B) and (C} Only (2) (B), (C) and (D) Only (3) (A), (C) and (D) Only (4) (A) and (B) Only",108,Medium,Apply,UGC-NET(aug 2024),page_55.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,5330723785,Question ID Option 1 ID Option 2 ID Option 3 ID Option 4 ID Status Answered Chosen Option,18,Medium,Apply,UGC-NET(aug 2024),page_55.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Operating Systems,96,"Arrange the following steps of Feature Drive Development (FDD) process in the correct sequence : (A) Develop an overall model (B) Build by feature (C) Plan by feature (D) Design by feature (E) Build a feature list Choose the correct answer from the options given below () (A), (C), (BY, (E, (D) (2) (A), (E} (GC) (D), (B) (3) (B), (4). (D), (E). (C) (4) (A), (BY). (CO), (E). (D)",70,Medium,Apply,UGC-NET(aug 2024),page_56.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Algorithms,97,"Match List - I with List - IL. List - I List - ll (Recurrence Relations) (Complexity) (A) T(n) = 2T(n/2) +n (1) T(n) = O(n logn) {exact solution} (B) T(n) = T(n/2) + 1 (Il) O(n”) (C) T(n) = 2T(n/2) +1 (111) T(n) = O(n) {exact solution} (D) T(n) =T(n~ 1) +1 av) O(n) Choose the correct answer from the options given below (1) (A)-(1), (B)-(IV), (C)-(II), (DAD ( = ) (:A)-(IV), (B)-(1D, (C)-(I), (D)-() (3) (A)-(1, (B}-(ED, (CGV), (D)-(l) (4) (A)-(LU), (B)-(1), (CIV), (D)-)",86,Medium,Apply,UGC-NET(aug 2024),page_56.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,98,"Atatch List - 1 with List - HL List - 1 List - II (Queries) (Probability) (A) A bag contains 6 white and 4 red balls. Two balls are (I) 3/08 drawn at random. What is the chance, they will be the same colour ? (B) In a pack of 52 cards, one card is drawn at random, (1) 14/68 what is the probability that itis either a king or a queen ? (C) A bag contains 6 red, 4 while and 8 blue balls. If three balls are (1H) 2/3 drawn at random, find the probability of | red and 2 white balls ? (D} A bag contains 6 red, 4 while and 8 blue balls. If three balls are (IV) 7/15 drawn at random, Find the probability of 2 blue and 1 red balls ? Choose the correct answer from the options given below () (A)-(1ID, (B)-CIY), (C)-(2), (D)-(ID) “ ( ) (A)-(IID, (B)-I), (C)-(1D, (D)-() (3) (A)-(IV), (B)-(UID, (C)-(1D, (D}-(1) (4) (A)-(IV), (B)-(HID, (C)-(D, (D)-(1D",168,Medium,Apply,UGC-NET(aug 2024),page_57.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,99,"Which of the following is correct wav to declare a functional pointer in C ? (1) int ""func (int, int); (2) int (func) (int, int); (3) int (func’) (int, int); (4) int *func* (int, int);",35,Medium,Apply,UGC-NET(aug 2024),page_57.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Data Structures,100,Which of the following best describes the structure of a relational database ? (1) Data organized into tables with rows and columns ( a ) Data organized into files and folders (3) Data organized into a hierarchical tree structure (4) Data organized into a network of interconnected nodes,48,Medium,Apply,UGC-NET(aug 2024),page_58.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,101,"Which of the following tasks could be attained using svntax ees in compiler design ? (A) Type Checking (B) Code Generation {C) Code Optimization (D) Error Handling Choose the correct answer from the options given below : (1) (A), (B), (C) Only (2) (B), (C), (D) Only (Q) (A), (C), (D) Only (4) (A), (B}, (D) Only",57,Medium,Apply,UGC-NET(aug 2024),page_58.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,102,") Given a project with an estimated effort of 1500 person-hours and a team of 5 people, how many davs will it take to complete the project, if each person works 8 hours a day ? Q) (2) 37.5 G) 45.5 (4)",42,Medium,Apply,UGC-NET(aug 2024),page_59.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,8,". . 4 Fall a Gat a frera afar : qal-1 Fat-ll ( saIT ) ( Want @ Aafere yraz ) (A) Flaten (1) armen ar (B) ara va (il) 3td:aafata dar (C) wan (Ill) statedafer tar (D) sar (Afser) (IV) Wa War ar feu mu faned Aa at sat a ae aifare : (1) “ -(1), (B)-(111), (C)-(II), (D)-(IV) (2) (A)-(ID, (B)-(IV), (C)-(IED, (D)-(1) (3) is) (IV), (B)-(1), (C)-(D, (D)-(IED) (4) (A)-(IID, (B)-(IV), (C)-(1), (D)-(ID",76,Medium,Apply,UGC-NET(aug 2024),page_6.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,5330723695,: $3307214381 : $3307214383 §3307214384 Answered :3 Mc,8,Medium,Apply,UGC-NET(aug 2024),page_6.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,5330723694,: 53307214379 §3307214380 Answered 6/90,5,Medium,Apply,UGC-NET(aug 2024),page_6.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,103,"Consider the following C code #include<stdio.h> int temp = 0; int fun(int x, int y) int z; temp++t; if (v==3) return(x*x«x); else { z=fun(x, v/3); return(z*z«*z); int main() fun(4, 81); printf(“%d"", temp); What will be the output of the above code ? (1) y) ( _ ) ( . ) (4)",51,Medium,Apply,UGC-NET(aug 2024),page_60.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,104,"Let P be “fis hot dav” and yg be “The temperature is 48°C"". Write in simple sentences the meaning of ~pa~q. Q) Itis hot day or temprature is 4&'C (2) ltis cold day or temprature is 48°C G) Itis neither a hot dav nor temperature is 48°C (4) ICis nota hot day",52,Medium,Apply,UGC-NET(aug 2024),page_61.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,105,"Let LQ, y) be the statement “a loves y” where the domain for both a and y consists of all people in the world. Use quantifiers to express “Joy is loved by evervone” Q) wx L(y, Jov) (2) vy Liev, y) G) dyza Lov. y) (4) dan LiJov, x)",49,Medium,Apply,UGC-NET(aug 2024),page_61.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,106,"Consider the following relations on {L, 2, 3, 4}. Which of the following relations are reflexive ? (\) Ry- td W, (, 2», 2 1), (2 2). 3, 4), (4. 1), Ga I (B) R, = = a 1), (1 2), (2, 9) (C) Ry={( 1), dL. 2), (1, 4), 2 » 1), (2, ) G3) (4, 4 DI (D) Ry = {2 1), G, ty, 3, 2), (4 ot) (4 2), (4. 3)} = (E) Re={(I vee 2), (3), Ct 4), ( 2), (2, 3), (2 4), 3. 3), (8. 4), A FD} Choose the correct answer from the options given below (1) (A), (B) and (C) Only (2) (A), (D) and (F) Only (3) (D) and (E) Only (4) (C) and (FE) Only",125,Medium,Apply,UGC-NET(aug 2024),page_62.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,Programming,107,Fifth normal form is concerned with : (1) Join Dependency Domain-Key Multivalued dependency (4) Functional dependency,16,Medium,Apply,UGC-NET(aug 2024),page_62.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,108,"A coin is tossed successively three times. Find the Probability (P), Event (E), Sample space (S) of getting exactly one head or two heads, where nis number of occurrence. (A) n(S)=8 and n(F)=4 (B) n(E) = 6 and n($)=8 (Cc) PY = r (D) P(E) - ; Choose the correct answer from the options given below (1) (A), (B), (C) and (D) (2) (B) and (C) Only (3) (A) and (D) Only (4) (C) and (D) Only",77,Medium,Apply,UGC-NET(aug 2024),page_63.png
UGC NET,2024,August,Paper 2,2,Computer Science and Applications,General,109,"Consider the given number (45), where v is the base of the number. Some of the possible values of y are given below. - (A) i) (B) - (C) é (D) Choose the correct answer from the options given below (1) (A), (B) and (C) Only (2) (B), (C) and (D) Only Q) (A), (C) and (D) Only (4) (A), (B), (C) and (D)",64,Medium,Apply,UGC-NET(aug 2024),page_63.png
